"KEYWORDS_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
Keyword,Keyword ID,Impressions,Clicks,Cost,Conversions,CTR,Day,First page CPC,First position CPC
order custom boxes,5568015004,2,0,0,0.00,0.00%,2022-04-26,0, --
corrugated cardboard boxes for sale,336670889980,1,0,0,0.00,0.00%,2022-04-26,0, --
tamper evident packaging,21800276,2,0,0,0.00,0.00%,2022-04-27,0, --
custom printed paper coffee cups,1273554821,3,0,0,0.00,0.00%,2022-04-27,0, --
food packaging containers wholesale,296639495400,2,0,0,0.00,0.00%,2022-04-27,0, --
boxes and packaging supplies,294929548742,3,0,0,0.00,0.00%,2022-04-27,0, --
custom printed paper coffee cups,1273554821,6,0,0,0.00,0.00%,2022-04-28,0, --
boxes and packaging supplies,294929548742,2,1,1030000,0.00,50.00%,2022-04-28,0, --
biodegradable shipping bags,296293199909,2,0,0,0.00,0.00%,2022-04-28,0, --
environmentally sustainable packaging,605039432381,6,3,2930000,3.00,50.00%,2022-04-28,0, --
thermal tote,299979632765,3,0,0,0.00,0.00%,2022-04-29,0, --
take away food packaging,651577233,5,1,380000,1.00,20.00%,2022-04-29,0, --
cardboard takeaway boxes,12775275349,1,0,0,0.00,0.00%,2022-04-29,0, --
custom made stickers for business,295234364140,2,0,0,0.00,0.00%,2022-04-29,0, --
custom corrugated shipping boxes,298198939915,1,0,0,0.00,0.00%,2022-04-29,0, --
corrugated cardboard boxes for sale,336670889980,1,0,0,0.00,0.00%,2022-04-29,0, --
environmentally sustainable packaging,605039432381,5,0,0,0.00,0.00%,2022-04-29,0, --
label and sticker maker,305284946338,3,0,0,0.00,0.00%,2022-04-30,0, --
branded coffee mugs,372541183,3,0,0,0.00,0.00%,2022-04-01,0, --
clear plastic packing bags,298189148581,3,0,0,0.00,0.00%,2022-04-01,0, --
take away containers,120761701,17,0,0,0.00,0.00%,2022-04-02,0, --
custom apparel packaging,299271730745,1,0,0,0.00,0.00%,2022-04-02,0, --
poly mailers,20879122,8,1,960000,1.00,12.50%,2022-04-02,0, --
branded cups,51683201,30,1,750000,1.00,3.33%,2022-04-03,0, --
corrugated cardboard boxes for sale,336670889980,1,0,0,0.00,0.00%,2022-04-03,0, --
tamper evident packaging,21800276,1,0,0,0.00,0.00%,2022-04-04,0, --
custom wax paper for food,392276819484,2,0,0,0.00,0.00%,2022-04-04,0, --
imprinted cups,19929596,2,0,0,0.00,0.00%,2022-04-04,0, --
custom insulated bags,297547012953,6,0,0,0.00,0.00%,2022-04-04,0, --
custom lunch bags,488867579672,4,0,0,0.00,0.00%,2022-04-04,0, --
clear plastic packing bags,298189148581,11,1,1000000,1.00,9.09%,2022-04-04,0, --
plastic bag companies,298453206137,1,0,0,0.00,0.00%,2022-04-04,0, --
customised mugs,55113351,1,0,0,0.00,0.00%,2022-04-05,0, --
custom printed disposable plastic cups,311482192732,2,0,0,0.00,0.00%,2022-04-05,0, --
plastic cups with logo printed,548215101598,1,0,0,0.00,0.00%,2022-04-05,0, --
custom lunch bags,488867579672,16,1,960000,1.00,6.25%,2022-04-05,0, --
branded food containers,297856286595,30,2,1650000,2.00,6.67%,2022-04-05,0, --
custom logo tape,296980289189,3,0,0,0.00,0.00%,2022-04-05,0, --
custom shipping boxes,297457519375,2,0,0,0.00,0.00%,2022-04-05,0, --
poly bubble mailers,569903356,1,0,0,0.00,0.00%,2022-04-05,0, --
branded cups,51683201,12,0,0,0.00,0.00%,2022-04-06,0, --
personal mug,95235712,9,0,0,0.00,0.00%,2022-04-06,0, --
custom printed paper coffee cups,1273554821,3,1,760000,1.00,33.33%,2022-04-06,0, --
personalised plastic cups,4703456130,6,0,0,0.00,0.00%,2022-04-06,0, --
custom insulated bags,297547012953,3,0,0,0.00,0.00%,2022-04-06,0, --
take out food containers,113884443,7,0,0,0.00,0.00%,2022-04-06,0, --
poly bags,10001670,18,0,0,0.00,0.00%,2022-04-06,0, --
clear poly bag,298480259708,1,0,0,0.00,0.00%,2022-04-06,0, --
order custom boxes,5568015004,2,0,0,0.00,0.00%,2022-04-06,0, --
custom printed paper coffee cups,1273554821,5,1,810000,1.00,20.00%,2022-04-07,0, --
personalised lunch bag for adults,360154203812,1,0,0,0.00,0.00%,2022-04-07,0, --
poly bags,10001670,14,0,0,0.00,0.00%,2022-04-07,0, --
bubble mailer envelopes,457204727,1,0,0,0.00,0.00%,2022-04-07,0, --
compostable plastic packaging,299202524128,20,1,1040000,1.00,5.00%,2022-04-07,0, --
personalize a mug,296600973043,1,0,0,0.00,0.00%,2022-04-08,0, --
custom printed disposable plastic cups,311482192732,4,0,0,0.00,0.00%,2022-04-08,0, --
black take out containers,488687031072,3,0,0,0.00,0.00%,2022-04-08,0, --
branded packing tape,299132342148,1,0,0,0.00,0.00%,2022-04-08,0, --
branded box,320363848754,2,0,0,0.00,0.00%,2022-04-08,0, --
yeti food thermos,306269848515,1,0,0,0.00,0.00%,2022-04-09,0, --
printed tags,297395514385,4,0,0,0.00,0.00%,2022-04-09,0, --
clear plastic packing bags,298189148581,4,0,0,0.00,0.00%,2022-04-09,0, --
custom logo plastic cups,59238568,5,0,0,0.00,0.00%,2022-04-10,0, --
custom printed paper coffee cups,1273554821,5,0,0,0.00,0.00%,2022-04-10,0, --
custom lunch tote,321765167510,1,0,0,0.00,0.00%,2022-04-10,0, --
take away food packaging,651577233,8,0,0,1.00,0.00%,2022-04-10,0, --
biodegradable shipping bags,296293199909,1,0,0,0.00,0.00%,2022-04-10,0, --
custom printed deli paper,351998513207,1,1,800000,2.00,100.00%,2022-04-11,0, --
custom logo plastic cups,59238568,1,0,0,0.00,0.00%,2022-04-11,0, --
personalised lunch box,298615163945,7,0,0,0.00,0.00%,2022-04-11,0, --
custom made stickers for business,295234364140,6,0,0,0.00,0.00%,2022-04-11,0, --
sticker printing services,296726405211,8,0,0,0.00,0.00%,2022-04-11,0, --
branded packing tape,299132342148,2,0,0,0.00,0.00%,2022-04-11,0, --
biodegradable shipping bags,296293199909,1,0,0,0.00,0.00%,2022-04-11,0, --
environmentally sustainable packaging,605039432381,15,1,1150000,1.00,6.67%,2022-04-11,0, --
branded coffee mug,295644649893,9,0,0,0.00,0.00%,2022-04-12,0, --
custom paper cups with logo,301206325896,5,0,0,0.00,0.00%,2022-04-12,0, --
custom printed disposable plastic cups,311482192732,3,0,0,0.00,0.00%,2022-04-12,0, --
take away box,1674350490,1,0,0,0.00,0.00%,2022-04-12,0, --
thermal tote,299979632765,2,0,0,0.00,0.00%,2022-04-12,0, --
custom printed packaging bags,320363852354,4,0,0,0.00,0.00%,2022-04-12,0, --
order custom cups,297953637490,4,0,0,0.00,0.00%,2022-04-13,0, --
plastic bag companies,298453206137,2,0,0,0.00,0.00%,2022-04-13,0, --
package supplies,165667344,38,3,3080000,2.00,7.89%,2022-04-13,0, --
bubble mailer envelopes,457204727,1,0,0,0.00,0.00%,2022-04-13,0, --
poly mailers,20879122,10,0,0,0.00,0.00%,2022-04-13,0, --
printed coffee mugs,23451050,2,0,0,0.00,0.00%,2022-04-14,0, --
personalize a mug,296600973043,3,0,0,0.00,0.00%,2022-04-14,0, --
branded plastic cups,296643157891,3,0,0,0.00,0.00%,2022-04-14,0, --
take away box,1674350490,4,0,0,0.00,0.00%,2022-04-14,0, --
promotional lunch coolers,1089719531,9,0,0,0.00,0.00%,2022-04-14,0, --
insulated picnic tote,297074117925,7,0,0,0.00,0.00%,2022-04-14,0, --
branded packing tape,299132342148,1,0,0,0.00,0.00%,2022-04-14,0, --
boxes and packaging supplies,294929548742,3,0,0,0.00,0.00%,2022-04-14,0, --
compostable plastic packaging,299202524128,14,1,1020000,0.00,7.14%,2022-04-14,0, --
personalised cups,65344390,12,0,0,0.00,0.00%,2022-04-15,0, --
custom printed disposable plastic cups,311482192732,2,0,0,0.00,0.00%,2022-04-15,0, --
personalised lunch box,298615163945,1,0,0,0.00,0.00%,2022-04-15,0, --
poly shipping bags,11618092,1,0,0,0.00,0.00%,2022-04-15,0, --
order custom boxes,5568015004,3,0,0,0.00,0.00%,2022-04-15,0, --
custom corrugated shipping boxes,298198939915,1,0,0,0.00,0.00%,2022-04-15,0, --
corrugated cardboard boxes for sale,336670889980,1,1,1080000,1.00,100.00%,2022-04-15,0, --
custom product packaging design,337876775908,1,0,0,0.00,0.00%,2022-04-15,0, --
order custom cups,297953637490,1,0,0,0.00,0.00%,2022-04-16,0, --
custom lunch tote,321765167510,2,0,0,0.00,0.00%,2022-04-16,0, --
food packaging containers wholesale,296639495400,1,0,0,0.00,0.00%,2022-04-16,0, --
best label printer,32403456,3,0,0,0.00,0.00%,2022-04-16,0, --
clear plastic packing bags,298189148581,13,1,1090000,1.00,7.69%,2022-04-16,0, --
custom printed packaging bags,320363852354,3,1,1070000,1.00,33.33%,2022-04-16,0, --
biodegradable shipping bags,296293199909,1,0,0,0.00,0.00%,2022-04-16,0, --
custom wax paper for food,392276819484,1,0,0,0.00,0.00%,2022-04-17,0, --
custom printed disposable plastic cups,311482192732,4,0,0,0.00,0.00%,2022-04-17,0, --
take away box,1674350490,1,0,0,0.00,0.00%,2022-04-17,0, --
thermal tote,299979632765,4,0,0,0.00,0.00%,2022-04-17,0, --
branded packing tape,299132342148,3,0,0,0.00,0.00%,2022-04-17,0, --
poly bags,10001670,14,0,0,0.00,0.00%,2022-04-17,0, --
corrugated cardboard boxes for sale,336670889980,1,0,0,0.00,0.00%,2022-04-17,0, --
branded coffee mug,295644649893,12,0,0,0.00,0.00%,2022-04-18,0, --
personalize a mug,296600973043,5,0,0,0.00,0.00%,2022-04-18,0, --
custom clear plastic cups,305387047351,1,0,0,0.00,0.00%,2022-04-18,0, --
logo printed drinkware,404139725247,1,0,0,0.00,0.00%,2022-04-18,0, --
branded food containers,297856286595,21,0,0,0.00,0.00%,2022-04-18,0, --
label and sticker maker,305284946338,9,0,0,0.00,0.00%,2022-04-18,0, --
clear plastic packing bags,298189148581,5,0,0,0.00,0.00%,2022-04-18,0, --
package supplies,165667344,20,0,0,0.00,0.00%,2022-04-18,0, --
customised mugs,55113351,4,0,0,0.00,0.00%,2022-04-19,0, --
bulk clear plastic bags,1183586291,2,0,0,0.00,0.00%,2022-04-19,0, --
cardboard takeaway boxes,12775275349,1,0,0,0.00,0.00%,2022-04-19,0, --
boxes and packaging supplies,294929548742,6,0,0,0.00,0.00%,2022-04-19,0, --
imprinted cups,19929596,5,0,0,0.00,0.00%,2022-04-20,0, --
personalised cups,65344390,3,0,0,0.00,0.00%,2022-04-20,0, --
branded coffee mug,295644649893,4,0,0,0.00,0.00%,2022-04-20,0, --
thermal tote,299979632765,2,0,0,0.00,0.00%,2022-04-20,0, --
best label printer,32403456,5,0,0,0.00,0.00%,2022-04-20,0, --
personalized hang tags,301307293373,1,0,0,0.00,0.00%,2022-04-20,0, --
imprinted cups,19929596,2,0,0,0.00,0.00%,2022-04-21,0, --
branded cups,51683201,16,0,0,0.00,0.00%,2022-04-21,0, --
mug designer,917729085,3,0,0,0.00,0.00%,2022-04-21,0, --
insulated picnic tote,297074117925,2,0,0,0.00,0.00%,2022-04-21,0, --
personalised lunch box,298615163945,9,0,0,0.00,0.00%,2022-04-21,0, --
plastic takeaway containers,163114073,1,0,0,0.00,0.00%,2022-04-21,0, --
custom logo tape,296980289189,1,1,770000,1.00,100.00%,2022-04-21,0, --
engraved shot glasses,25244256,2,0,0,0.00,0.00%,2022-04-22,0, --
custom logo plastic cups,59238568,5,0,0,0.00,0.00%,2022-04-22,0, --
logo printed drinkware,404139725247,3,0,0,0.00,0.00%,2022-04-22,0, --
paper food container,295501879133,9,1,970000,1.00,11.11%,2022-04-22,0, --
promotional lunch coolers,1089719531,7,0,0,0.00,0.00%,2022-04-23,0, --
clear plastic packing bags,298189148581,9,0,0,0.00,0.00%,2022-04-23,0, --
bubble mailer envelopes,457204727,1,0,0,0.00,0.00%,2022-04-23,0, --
take out paper bags,298139909217,1,0,0,0.00,0.00%,2022-04-24,0, --
custom logo plastic cups,59238568,6,0,0,0.00,0.00%,2022-04-24,0, --
order custom cups,297953637490,1,0,0,0.00,0.00%,2022-04-24,0, --
thermal tote,299979632765,3,0,0,0.00,0.00%,2022-04-24,0, --
boxes and packaging supplies,294929548742,4,0,0,0.00,0.00%,2022-04-24,0, --
custom wax paper for food,392276819484,2,0,0,0.00,0.00%,2022-04-25,0, --
order custom cups,297953637490,6,0,0,0.00,0.00%,2022-04-25,0, --
custom hang tag,51401767,1,1,690000,0.00,100.00%,2022-04-25,0, --
sticker printing services,296726405211,5,0,0,0.00,0.00%,2022-04-25,0, --
make your own label,297966494156,4,0,0,0.00,0.00%,2022-04-25,0, --
boxes and packaging supplies,294929548742,4,0,0,0.00,0.00%,2022-04-25,0, --
take away box,1674350490,1,1,840000,1.00,100.00%,2022-04-26,0, --
promotional lunch coolers,1089719531,1,0,0,0.00,0.00%,2022-04-26,0, --
take out food containers,113884443,8,1,860000,1.00,12.50%,2022-04-26,0, --
custom made stickers for business,295234364140,9,0,0,0.00,0.00%,2022-04-26,0, --
boxes and packaging supplies,294929548742,2,0,0,0.00,0.00%,2022-04-26,0, --
custom made cardboard boxes,296653021170,3,0,0,0.00,0.00%,2022-04-26,0, --
custom logo plastic cups,59238568,2,0,0,0.00,0.00%,2022-04-27,0, --
custom lunch bags,488867579672,4,0,0,0.00,0.00%,2022-04-27,0, --
bulk clear plastic bags,1183586291,3,0,0,0.00,0.00%,2022-04-27,0, --
take out food containers,113884443,6,0,0,0.00,0.00%,2022-04-27,0, --
plastic takeaway containers,163114073,2,0,0,0.00,0.00%,2022-04-27,0, --
order custom boxes,5568015004,3,0,0,0.00,0.00%,2022-04-27,0, --
custom corrugated shipping boxes,298198939915,2,0,0,0.00,0.00%,2022-04-27,0, --
biodegradable shipping bags,296293199909,1,0,0,0.00,0.00%,2022-04-27,0, --
environmentally sustainable packaging,605039432381,8,1,1020000,1.00,12.50%,2022-04-27,0, --
poly mailers,20879122,9,0,0,0.00,0.00%,2022-04-27,0, --
custom logo plastic cups,59238568,3,0,0,0.00,0.00%,2022-04-28,0, --
logo coffee cups,155183444,2,0,0,0.00,0.00%,2022-04-28,0, --
personalize a mug,296600973043,1,0,0,0.00,0.00%,2022-04-28,0, --
promotional insulated bags,848300186,2,0,0,0.00,0.00%,2022-04-06,0, --
branded insulated bags,361025871257,3,0,0,0.00,0.00%,2022-04-06,0, --
stickers & labels,296683494605,12,1,990000,1.00,8.33%,2022-04-06,0, --
biodegradable package,333860712404,4,0,0,0.00,0.00%,2022-04-06,0, --
customized cups,39151990,9,0,0,0.00,0.00%,2022-04-07,0, --
disposable plastic food containers wholesale,296639493760,1,0,0,0.00,0.00%,2022-04-07,0, --
custom sandwich wrap paper,314704091198,1,0,0,0.00,0.00%,2022-04-08,0, --
create your own mug,380046387,8,0,0,0.00,0.00%,2022-04-08,0, --
custom food containers,1227438514,7,0,0,0.00,0.00%,2022-04-08,0, --
take away food containers,295454068230,3,0,0,0.00,0.00%,2022-04-08,0, --
take away food packaging supplies,296639504800,1,0,0,0.00,0.00%,2022-04-08,0, --
printed labels,19311201,14,0,0,0.00,0.00%,2022-04-08,0, --
biodegradable mailing bags,6299271341,5,0,0,0.00,0.00%,2022-04-08,0, --
custom packaging plastic bags,447288118765,2,0,0,0.00,0.00%,2022-04-08,0, --
personalized coffee cups,31901060,3,0,0,0.00,0.00%,2022-04-09,0, --
custom mugs cheap,296600967963,3,0,0,0.00,0.00%,2022-04-09,0, --
environmental bags,1276982299,1,0,0,0.00,0.00%,2022-04-09,0, --
branded plastic bags,296029172119,2,0,0,0.00,0.00%,2022-04-09,0, --
custom printed mugs,10034156,9,1,700000,1.00,11.11%,2022-04-10,0, --
take away food containers,295454068230,5,1,780000,1.00,20.00%,2022-04-10,0, --
take away packs,298416593907,1,0,0,0.00,0.00%,2022-04-10,0, --
food delivery packaging,488258604672,3,0,0,0.00,0.00%,2022-04-10,0, --
print my stickers,297174817111,11,0,0,0.00,0.00%,2022-04-10,0, --
eco product packaging,304628092292,4,0,0,0.00,0.00%,2022-04-10,0, --
restaurant paper supplies,298994669480,5,0,0,0.00,0.00%,2022-04-11,0, --
customized cups,39151990,11,0,0,0.00,0.00%,2022-04-11,0, --
branded insulated bags,361025871257,9,0,0,0.00,0.00%,2022-04-11,0, --
eco friendly disposable food containers,296639494240,7,0,0,0.00,0.00%,2022-04-11,0, --
custom mailing boxes,3627788436,1,0,0,0.00,0.00%,2022-04-11,0, --
custom shipping mailers,331078507421,2,0,0,0.00,0.00%,2022-04-11,0, --
take away food packaging supplies,296639504800,4,0,0,0.00,0.00%,2022-04-12,0, --
get custom stickers printed,317215415038,2,0,0,0.00,0.00%,2022-04-12,0, --
custom bubble mailers,300569011096,1,1,980000,1.00,100.00%,2022-04-12,0, --
custom sandwich wrap paper,314704091198,6,0,0,0.00,0.00%,2022-04-13,0, --
personalized travel mugs,21718273,1,0,0,0.00,0.00%,2022-04-13,0, --
buy plastic cups in bulk,12489367281,4,0,0,0.00,0.00%,2022-04-13,0, --
custom food containers,1227438514,5,0,0,0.00,0.00%,2022-04-13,0, --
custom carton packaging,295569166926,1,0,0,0.00,0.00%,2022-04-13,0, --
biodegradable mailing bags,6299271341,1,0,0,0.00,0.00%,2022-04-13,0, --
custom shipping mailers,331078507421,1,0,0,0.00,0.00%,2022-04-13,0, --
biodegradable package,333860712404,3,0,0,0.00,0.00%,2022-04-13,0, --
moving boxes,10044880,3,0,0,0.00,0.00%,2022-04-14,0, --
shipping bubble mailers,295290327342,2,0,0,0.00,0.00%,2022-04-14,0, --
custom printed mugs,10034156,19,1,700000,1.00,5.26%,2022-04-15,0, --
personalized mugs,11356761,11,0,0,0.00,0.00%,2022-04-15,0, --
create your own label,298365297581,22,0,0,0.00,0.00%,2022-04-15,0, --
biodegradable mailing bags,6299271341,3,0,0,0.00,0.00%,2022-04-15,0, --
mug printing,12187430,102,0,0,0.00,0.00%,2022-04-16,0, --
custom disposable coffee cups,5113322677,1,0,0,0.00,0.00%,2022-04-16,0, --
custom mugs cheap,296600967963,3,0,0,0.00,0.00%,2022-04-16,0, --
food delivery packaging,488258604672,2,0,0,0.00,0.00%,2022-04-16,0, --
print your label,430209791984,1,0,0,0.00,0.00%,2022-04-16,0, --
shipping packaging bags,337415397761,3,0,0,0.00,0.00%,2022-04-16,0, --
print packaging,88772150,2,0,0,0.00,0.00%,2022-04-16,0, --
custom packaging boxes,827037725,1,0,0,0.00,0.00%,2022-04-16,0, --
eco friendly packaging supplies,298190654319,1,0,0,0.00,0.00%,2022-04-16,0, --
imprinted mugs,10973091,10,0,0,0.00,0.00%,2022-04-17,0, --
branded insulated bags,361025871257,12,1,680000,1.00,8.33%,2022-04-17,0, --
create your own label,298365297581,16,0,0,0.00,0.00%,2022-04-17,0, --
biodegradable mailing bags,6299271341,1,0,0,0.00,0.00%,2022-04-17,0, --
take away food packaging supplies,296639504800,1,0,0,0.00,0.00%,2022-04-18,0, --
eco product packaging,304628092292,2,0,0,0.00,0.00%,2022-04-18,0, --
personalised greaseproof paper,300821878787,2,0,0,0.00,0.00%,2022-04-19,0, --
print your label,430209791984,6,0,0,0.00,0.00%,2022-04-19,0, --
poly bagging,297537690418,1,0,0,0.00,0.00%,2022-04-19,0, --
moving boxes,10044880,1,0,0,0.00,0.00%,2022-04-19,0, --
eco product packaging,304628092292,1,0,0,0.00,0.00%,2022-04-19,0, --
restaurant paper supplies,298994669480,1,0,0,0.00,0.00%,2022-04-20,0, --
promotional coffee cups,25594531,5,0,0,0.00,0.00%,2022-04-20,0, --
personalized coffee cups,31901060,1,0,0,0.00,0.00%,2022-04-20,0, --
printed labels,19311201,3,0,0,0.00,0.00%,2022-04-20,0, --
create your own label,298365297581,27,0,0,0.00,0.00%,2022-04-20,0, --
moving boxes,10044880,1,1,980000,1.00,100.00%,2022-04-20,0, --
custom shipping mailers,331078507421,1,0,0,0.00,0.00%,2022-04-20,0, --
custom sandwich wrap paper,314704091198,4,0,0,0.00,0.00%,2022-04-21,0, --
stickers & labels,296683494605,14,0,0,0.00,0.00%,2022-04-21,0, --
create your own label,298365297581,20,0,0,0.00,0.00%,2022-04-21,0, --
environmental bags,1276982299,1,0,0,0.00,0.00%,2022-04-21,0, --
custom retail box,320363852594,3,0,0,0.00,0.00%,2022-04-21,0, --
custom packaging plastic bags,447288118765,1,0,0,0.00,0.00%,2022-04-21,0, --
customized cups,39151990,4,1,1000000,0.00,25.00%,2022-04-22,0, --
print my stickers,297174817111,7,0,0,0.00,0.00%,2022-04-22,0, --
custom shipping mailers,331078507421,1,0,0,0.00,0.00%,2022-04-22,0, --
kraft paper mailers,319827317674,1,0,0,0.00,0.00%,2022-04-22,0, --
custom sandwich wrap paper,314704091198,2,0,0,0.00,0.00%,2022-04-23,0, --
custom printed mugs,10034156,8,1,890000,1.00,12.50%,2022-04-23,0, --
take away food packaging supplies,296639504800,1,0,0,0.00,0.00%,2022-04-23,0, --
print your label,430209791984,3,0,0,0.00,0.00%,2022-04-23,0, --
shipping packaging bags,337415397761,1,0,0,0.00,0.00%,2022-04-23,0, --
moving boxes,10044880,1,0,0,0.00,0.00%,2022-04-23,0, --
custom packaging plastic bags,447288118765,2,0,0,0.00,0.00%,2022-04-23,0, --
personalized coffee mugs,15024350,2,0,0,0.00,0.00%,2022-04-24,0, --
personalized coffee cups,31901060,2,0,0,0.00,0.00%,2022-04-24,0, --
cups printed,43545360,2,0,0,0.00,0.00%,2022-04-24,0, --
print your label,430209791984,3,0,0,0.00,0.00%,2022-04-24,0, --
shipping packaging bags,337415397761,2,0,0,0.00,0.00%,2022-04-24,0, --
chinese food box,332073835,1,0,0,0.00,0.00%,2022-04-25,0, --
labels to print on,296370686322,1,0,0,0.00,0.00%,2022-04-25,0, --
print packaging,88772150,2,0,0,0.00,0.00%,2022-04-25,0, --
take away food packaging supplies,296639504800,3,0,0,0.00,0.00%,2022-04-26,0, --
get custom stickers printed,317215415038,1,0,0,0.00,0.00%,2022-04-26,0, --
order custom size boxes,376148674052,1,0,0,0.00,0.00%,2022-04-26,0, --
take away packs,298416593907,1,0,0,0.00,0.00%,2022-04-27,0, --
takeout box,302055261337,1,0,0,0.00,0.00%,2022-04-27,0, --
printed labels,19311201,5,0,0,0.00,0.00%,2022-04-27,0, --
custom printed tapes,49554488,2,0,0,0.00,0.00%,2022-04-27,0, --
print packaging,88772150,5,0,0,0.00,0.00%,2022-04-27,0, --
biodegradable package,333860712404,5,0,0,0.00,0.00%,2022-04-27,0, --
logo printed paper cups,346491059922,1,0,0,0.00,0.00%,2022-04-28,0, --
eco product packaging,304628092292,1,0,0,0.00,0.00%,2022-04-28,0, --
custom shipping mailers,331078507421,2,1,970000,1.00,50.00%,2022-04-28,0, --
food delivery packaging,488258604672,1,0,0,0.00,0.00%,2022-04-29,0, --
printed labels,19311201,10,0,0,0.00,0.00%,2022-04-29,0, --
eco friendly packaging supplies,298190654319,2,0,0,0.00,0.00%,2022-04-29,0, --
